1126C18R
2024 Oct 15 17:54
Sample #, Measurement
1, 3.739E+1
2, 3.739E+1
3, 3.739E+1
4, 3.739E+1
5, 3.739E+1
6, 3.739E+1
7, 3.749E+1
8, 3.739E+1
9, 3.739E+1
10, 3.739E+1
11, 3.739E+1
12, 3.749E+1
13, 3.739E+1
14, 3.739E+1
15, 3.739E+1
16, 3.739E+1
17, 3.739E+1
18, 3.739E+1
19, 3.739E+1
20, 3.739E+1
21, 3.739E+1
22, 3.739E+1
23, 3.739E+1
24, 3.739E+1
25, 3.739E+1
26, 3.749E+1
27, 3.739E+1
28, 3.749E+1
29, 3.749E+1
30, 3.739E+1
31, 3.739E+1
32, 3.739E+1
33, 3.739E+1
34, 3.739E+1
35, 3.739E+1
36, 3.739E+1
37, 3.739E+1
38, 3.739E+1
39, 3.739E+1
40, 3.739E+1
41, 3.739E+1
42, 3.739E+1
43, 3.739E+1
44, 3.739E+1
45, 3.739E+1
46, 3.739E+1
47, 3.739E+1
48, 3.739E+1
49, 3.739E+1
50, 3.749E+1
51, 3.739E+1
52, 3.739E+1
53, 3.739E+1
54, 3.739E+1
55, 3.739E+1
56, 3.739E+1
57, 3.739E+1
58, 3.739E+1
59, 3.739E+1
60, 3.739E+1
61, 3.739E+1
62, 3.739E+1
63, 3.739E+1
64, 3.749E+1
65, 3.739E+1
66, 3.739E+1
67, 3.739E+1
68, 3.739E+1
69, 3.749E+1
70, 3.739E+1
71, 3.739E+1
72, 3.739E+1
73, 3.739E+1
74, 3.739E+1
75, 3.739E+1
76, 3.739E+1
77, 3.739E+1
78, 3.739E+1
79, 3.739E+1
80, 3.739E+1
81, 3.739E+1
82, 3.739E+1
83, 3.739E+1
84, 3.739E+1
85, 3.739E+1
86, 3.739E+1
87, 3.739E+1
88, 3.739E+1
89, 3.739E+1
90, 3.739E+1
91, 3.739E+1
92, 3.739E+1
93, 3.739E+1
94, 3.739E+1
95, 3.739E+1
96, 3.739E+1
97, 3.739E+1
98, 3.739E+1
99, 3.739E+1
100, 3.739E+1
101, 3.739E+1
102, 3.739E+1
103, 3.739E+1
104, 3.739E+1
105, 3.739E+1
106, 3.739E+1
107, 3.739E+1
108, 3.749E+1
109, 3.739E+1
110, 3.739E+1
111, 3.739E+1
112, 3.739E+1
113, 3.739E+1
114, 3.739E+1
115, 3.739E+1
116, 3.739E+1
117, 3.739E+1
118, 3.739E+1
119, 3.739E+1
120, 3.739E+1
121, 3.739E+1
122, 3.739E+1
123, 3.739E+1
124, 3.739E+1
125, 3.739E+1
126, 3.739E+1
127, 3.739E+1
128, 3.739E+1
129, 3.739E+1
130, 3.739E+1
131, 3.739E+1
132, 3.749E+1
133, 3.739E+1
134, 3.739E+1
135, 3.739E+1
136, 3.739E+1
137, 3.739E+1
138, 3.739E+1
139, 3.739E+1
140, 3.739E+1
141, 3.739E+1
142, 3.739E+1
143, 3.739E+1
144, 3.739E+1
145, 3.739E+1
146, 3.739E+1
147, 3.739E+1
148, 3.739E+1
149, 3.739E+1
150, 3.739E+1
151, 3.739E+1
152, 3.739E+1
153, 3.739E+1
154, 3.739E+1
155, 3.749E+1
156, 3.739E+1
157, 3.739E+1
158, 3.749E+1
159, 3.739E+1
160, 3.739E+1
161, 3.739E+1
162, 3.739E+1
163, 3.749E+1
164, 3.739E+1
165, 3.739E+1
166, 3.739E+1
167, 3.739E+1
168, 3.749E+1
169, 3.739E+1
170, 3.749E+1
171, 3.739E+1
172, 3.739E+1
173, 3.739E+1
174, 3.739E+1
175, 3.749E+1
176, 3.739E+1
177, 3.739E+1
178, 3.739E+1
179, 3.739E+1
180, 3.739E+1
181, 3.749E+1
182, 3.749E+1
183, 3.749E+1
184, 3.739E+1
185, 3.739E+1
186, 3.739E+1
187, 3.749E+1
188, 3.739E+1
189, 3.739E+1
190, 3.739E+1
191, 3.739E+1
192, 3.739E+1
193, 3.739E+1
194, 3.739E+1
195, 3.739E+1
196, 3.739E+1
197, 3.739E+1
198, 3.739E+1
199, 3.739E+1
200, 3.739E+1
201, 3.739E+1
202, 3.739E+1
203, 3.749E+1
204, 3.739E+1
205, 3.739E+1
206, 3.749E+1
207, 3.739E+1
208, 3.749E+1
209, 3.739E+1
210, 3.749E+1
211, 3.739E+1
212, 3.739E+1
213, 3.749E+1
214, 3.739E+1
215, 3.739E+1
216, 3.739E+1
217, 3.739E+1
218, 3.739E+1
219, 3.749E+1
220, 3.739E+1
221, 3.739E+1
222, 3.739E+1
223, 3.749E+1
224, 3.749E+1
225, 3.749E+1
